left,top,right,bottom,newID,OBJECTID,YEAR_,ALARM_DATE,CONT_DATE,Shape_Leng,Shape_Area
-120.801341237409801,40.155423716625805,-120.701341237409807,40.055423716625803,"866",32291,"2004",2004/07/28 00:00:00.000,2004/07/28 00:00:00.000,939.053486470697294,45612.823567769533838
-120.801341237409801,40.155423716625805,-120.701341237409807,40.055423716625803,"866",37348,"2006",2006/06/25 00:00:00.000,2006/07/12 00:00:00.000,4354.424277565925877,137139.923397502629086
-120.801341237409801,40.155423716625805,-120.701341237409807,40.055423716625803,"866",22057,"2007",2007/09/03 00:00:00.000,2007/09/25 00:00:00.000,82138.262364576468826,262883613.948089092969894
-120.701341237409807,40.155423716625805,-120.601341237409812,40.055423716625803,"867",37407,"2006",2006/06/25 00:00:00.000,2006/06/30 00:00:00.000,1348.059795690784995,66028.369398393333540
-120.701341237409807,40.155423716625805,-120.601341237409812,40.055423716625803,"867",37408,"2006",2006/06/25 00:00:00.000,2006/07/03 00:00:00.000,1030.771826837841445,67938.109489451671834
-120.701341237409807,40.155423716625805,-120.601341237409812,40.055423716625803,"867",37409,"2006",2006/06/25 00:00:00.000,2006/07/12 00:00:00.000,9697.046017499831578,2073309.228297664085403
-120.701341237409807,40.155423716625805,-120.601341237409812,40.055423716625803,"867",22222,"2007",2007/07/05 00:00:00.000,2007/07/06 00:00:00.000,6635.720407095703194,1645240.633342554327101
-120.701341237409807,40.155423716625805,-120.601341237409812,40.055423716625803,"867",22228,"2007",2007/07/05 00:00:00.000,2007/07/06 00:00:00.000,1701.369764164172238,122485.943600432306994
-120.701341237409807,40.155423716625805,-120.601341237409812,40.055423716625803,"867",22235,"2007",2007/07/05 00:00:00.000,2007/07/21 00:00:00.000,71550.437369551407755,90374085.974391028285027
-120.701341237409807,40.155423716625805,-120.601341237409812,40.055423716625803,"867",39334,"2012",2012/03/05 00:00:00.000,,1002.133139548544364,48366.018922402647149
-120.701341237409807,40.155423716625805,-120.601341237409812,40.055423716625803,"867",42745,"2019",2019/09/04 00:00:00.000,2020/01/15 00:00:00.000,207375.525278220942710,221018671.404042422771454
-120.601341237409798,40.155423716625805,-120.501341237409804,40.055423716625803,"868",37348,"2006",2006/06/25 00:00:00.000,2006/07/12 00:00:00.000,4354.424277565925877,137139.923397502629086
-120.601341237409798,40.155423716625805,-120.501341237409804,40.055423716625803,"868",22222,"2007",2007/07/05 00:00:00.000,2007/07/06 00:00:00.000,6635.720407095703194,1645240.633342554327101
-120.601341237409798,40.155423716625805,-120.501341237409804,40.055423716625803,"868",22235,"2007",2007/07/05 00:00:00.000,2007/07/21 00:00:00.000,71550.437369551407755,90374085.974391028285027
-120.601341237409798,40.155423716625805,-120.501341237409804,40.055423716625803,"868",42745,"2019",2019/09/04 00:00:00.000,2020/01/15 00:00:00.000,207375.525278220942710,221018671.404042422771454
-120.501341237409804,40.155423716625805,-120.401341237409810,40.055423716625803,"869",40850,"2015",2015/07/02 00:00:00.000,2015/07/05 00:00:00.000,4348.270364162430269,57911.729893879237352
-120.501341237409804,40.155423716625805,-120.401341237409810,40.055423716625803,"869",42745,"2019",2019/09/04 00:00:00.000,2020/01/15 00:00:00.000,207375.525278220942710,221018671.404042422771454
-120.401341237409795,40.155423716625805,-120.301341237409801,40.055423716625803,"870",27645,"2002",2002/06/26 00:00:00.000,2002/06/27 00:00:00.000,746.139282137106306,37586.163773670239607
-120.401341237409795,40.155423716625805,-120.301341237409801,40.055423716625803,"870",38551,"2009",2009/04/22 00:00:00.000,2009/04/22 00:00:00.000,4915.480165987862165,1151134.968311933334917
-120.401341237409795,40.155423716625805,-120.301341237409801,40.055423716625803,"870",40850,"2015",2015/07/02 00:00:00.000,2015/07/05 00:00:00.000,4348.270364162430269,57911.729893879237352
